#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution contemp="true" id="BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="bdsky.evolution.speciation.BirthDeathSkylineModel">
#            <parameter id="origin_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="origin" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">1000.0</parameter>
#            <parameter id="rho_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.01</parameter>
#            <parameter dimension="10" id="reproductiveNumber_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="reproductiveNumber" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">2.0</parameter>
#            <parameter id="becomeUninfectiousRate_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="becomeUninfectiousRate" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">1.0</parameter>
#            <parameter estimate="false" id="samplingProportion_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#            <tree id="Tree.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="becomeUninfectiousRatePrior_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@becomeUninfectiousRate_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="originPrior_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@origin_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="reproductiveNumberPrior_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@reproductiveNumber_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="M" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="S" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="rhoPrior_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@rho_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.2" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="M" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.12" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@InfluenzaAH3N2_HAgene_2009_California_homochronous" id="treeLikelihood.InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <siteModel id="SiteModel.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	BDSKY_Contemp	origin_BDSKY_Contemp	rho_BDSKY_Contemp	becomeUninfectiousRate_BDSKY_Contemp	reproductiveNumber_BDSKY_Contemp.1	reproductiveNumber_BDSKY_Contemp.2	reproductiveNumber_BDSKY_Contemp.3	reproductiveNumber_BDSKY_Contemp.4	reproductiveNumber_BDSKY_Contemp.5	reproductiveNumber_BDSKY_Contemp.6	reproductiveNumber_BDSKY_Contemp.7	reproductiveNumber_BDSKY_Contemp.8	reproductiveNumber_BDSKY_Contemp.9	reproductiveNumber_BDSKY_Contemp.10
218000	-2972.1645704477733	-3088.3857950221472	116.22122457437385	-3088.3857950221472	0.0035737569197678612	0.05130836488045642	150.99701764709172	0.0363925391418541	0.009319968251400869	51.055424571428546	1.0328639888542994	3.1354946448230163	1.00584730485375	0.36902737102002914	2.23783572889038	1.30518967403753	1.4172403074295887	0.7237301174902351	0.44311762778926145	46.463797433367176
219000	-2980.432739272978	-3093.0052868405664	112.57254756758849	-3093.0052868405664	0.0032767664329240165	0.0502774003154243	150.3640281106227	0.03846838847992137	0.046029609472470784	28.325457608772656	2.6385508008863465	0.4431613175150573	0.357249224080902	0.8987747682927749	0.3122382125972935	1.4306537368557315	2.050429873613364	0.9961807359139626	0.8129593250878526	63.95524906582808
220000	-2970.731887712968	-3078.5423331044176	107.81044539144979	-3078.5423331044176	0.0039473479502693505	0.05206654321378947	147.68668099538132	0.054361323551114886	0.03327695406041701	24.22719512922703	3.2531478001308147	0.8100121387217242	0.24709513277551323	6.823056222697234	0.43591799202386594	1.8700454744169777	0.45336646724972646	0.8692426731509834	0.2797727130347875	74.28796377170505
221000	-2966.7904909561344	-3083.3986063322855	116.60811537615098	-3083.3986063322855	0.004201805242851736	0.05539440292351081	150.0158364565854	0.04660753786335703	0.03008548700453673	35.87989672072015	1.325310028985199	0.614502257818192	0.18180143615684746	0.7558328053931309	0.6228231012942432	0.13354565217725303	0.6914653377859231	0.5015402697570327	0.6941845331024077	54.6566895639559
222000	-2975.660125299444	-3086.8916902740966	111.23156497465263	-3086.8916902740966	0.0030903463021184894	0.04874088320163777	155.61708886315063	0.031140445545069305	0.016952697088949056	9.029219317852847	3.924808916422363	1.2093040392533931	0.46249328606551354	2.5303492933675376	0.17341636220631543	1.4900519015340143	2.302141340115656	2.5139370727219252	2.9182527359324872	243.27522541073515
223000	-2979.0577387553326	-3089.0634532589243	110.0057145035916	-3089.0634532589243	0.003354871735571454	0.04990216293512612	152.613278720893	0.03407472997370626	0.02052376085355733	15.920990430350887	2.020482805577738	3.9480963673390175	1.8281665891801455	0.19716685861504565	1.2325027804591209	1.6286567237920277	5.427368384692795	0.29045194193818796	0.8532068109274705	134.86301427153342
224000	-2968.152242301829	-3089.4179685895842	121.26572628775506	-3089.4179685895842	0.002769933866748739	0.04445577167879017	157.36869398933808	0.0302419751679441	0.013863492553726734	29.30052012188107	1.4512869916917581	2.1047091805764473	1.0017804422469383	0.3855343189264351	0.32755243847203885	0.5263670349854883	2.8430523114867716	0.8453467159607165	1.105923947418209	92.04786744474283
225000	-2974.6539886645796	-3090.6255877971494	115.97159913256955	-3090.6255877971494	0.0027409940588249797	0.040029623727700955	160.0184494112719	0.03526440248484249	0.04399087930871202	41.861483800136966	0.33825223750728445	1.3028346261230659	0.6336186845589654	2.444889573742057	0.2192355807980661	0.9025681379992115	2.2843229724695746	0.6816654751612492	11.373075156881201	54.8003009460845
226000	-2970.893897614232	-3083.0829677626357	112.18907014840363	-3083.0829677626357	0.004476914332534515	0.05551433786452683	150.34647740261252	0.04537048235555031	0.022270627747670423	46.900461874052496	0.15496638781322697	2.184556906574323	0.3484888797818439	1.2667726517525113	0.13445890318098638	0.6787234800540783	0.5650070075794871	0.5775179141290885	7.774156938391661	43.26066385185983
227000	-2981.2116983791	-3092.782718813702	111.57102043460173	-3092.782718813702	0.0032810535541119065	0.053853270494263514	151.37024121721444	0.0396575857095179	0.014206446680687967	39.25725694123675	3.814462498676985	0.16810931589756176	0.8023311770709181	1.3997995094143256	0.7443662928693106	0.47488279227578706	1.139733477514247	0.8103845619341907	8.927614143326265	61.066851342451905
228000	-2985.7879222965976	-3100.274003296209	114.4860809996113	-3100.274003296209	0.003606452681429828	0.053029955165066464	153.9377763345943	0.030968472143167617	0.014206446680687967	37.956300534465264	2.3781532725421304	0.27160534826641014	0.7571373297980145	2.5772671874519952	0.5656071105032567	0.48437272669924714	0.9474333383615792	1.0946914186511787	9.10602126642311	62.28719544443506
229000	-2963.5934549164745	-3084.6632716418235	121.06981672534897	-3084.6632716418235	0.0037782615364272943	0.041394565038557395	155.68718985669744	0.040643545620905344	0.03691952943635191	67.54698534501568	0.5156198133655363	0.2232768582405859	0.4009072278140653	0.6713363388382274	1.0214905946015524	0.18414219007622387	0.3695545238833108	0.7347502352950255	1.5176431204553085	32.50534290299145
230000	-2970.1070814427094	-3087.0377813909586	116.93069994824899	-3087.0377813909586	0.003538101641566268	0.05273157182054849	152.88639154203753	0.04543852628205452	0.017691016018194918	31.105576155920755	1.022973856365504	1.0432548376062005	0.5258523492688657	1.7957848433645873	2.522377477498076	0.29452937460785034	0.7500631638481775	1.8713571006633332	1.2798384926124982	66.46595376733718
231000	-2974.3143772067274	-3089.4695889591167	115.15521175238928	-3089.4695889591167	0.003070649768857838	0.04684600558349811	155.41899445938094	0.03470520311891466	0.01976449286895136	27.79203724042521	0.25808518752835724	5.289843831547091	0.5715125282359237	0.5687630016966913	7.523023666631781	0.2305365889141269	0.5530972220168131	0.848289204322637	1.6572537670612328	80.44461209335556
232000	-2967.0525539668033	-3080.907127792275	113.85457382547143	-3080.907127792275	0.0030864776294934446	0.04388431708979292	154.4960410971139	0.03470520311891466	0.05013284493940685	17.937606105435815	1.4283376973111939	3.539569305479407	1.0900899166494475	0.8733031004135363	2.584585526816186	0.5869879404182077	0.44341420569985684	0.8791631554738804	1.2818061312953373	98.80037812781224
233000	-2978.7949163372223	-3087.2922591387883	108.49734280156576	-3087.2922591387883	0.0038941062746262033	0.051720736361828626	149.43529671911307	0.045249018047250164	0.08096512763121093	16.77926660744474	1.4807138986173385	2.5355840040164224	1.4852926781119427	0.521462246268971	3.6323669539319887	0.5207682588642761	0.2634998375532968	0.2408335833071252	0.8535821377149349	84.58301107622233
234000	-2975.0370740472804	-3081.769527925325	106.73245387804444	-3081.769527925325	0.003854298512326429	0.054901960285600494	146.77752195895522	0.0398790100832156	0.08096512763121093	21.800737566405186	2.14056446112065	1.2441512756679711	2.7680253713521306	1.9317065770677757	1.4695350537685241	0.14046944059486194	0.6763476644970045	0.61037178788549	0.6545967729502263	52.44749724893269
235000	-2973.7259485114396	-3086.8940892293763	113.16814071793691	-3086.8940892293763	0.0037823403232657773	0.05332511888008516	148.53509772029963	0.041804228961508844	0.08120838495044408	26.827246353674195	0.9961921236452119	2.588535006629313	0.44262091337147424	0.441494448277051	0.33890266575974054	0.7387921433458581	0.4275265894079622	0.5280932787340596	0.554803833613126	44.57374599790594
236000	-2966.224961191273	-3082.2015382194445	115.97657702817162	-3082.2015382194445	0.0035288883584496792	0.04579295303701358	153.23146013600257	0.050448303738504285	0.07365900121968767	19.43662769185579	0.876444168772899	2.400226765848911	0.273308800246404	0.8307513881073463	0.4815407099841686	0.6850472071330777	0.26676370094980395	0.28860890249335813	0.4970011445013512	89.86720440679754
237000	-2991.6207992675254	-3089.9923530006376	98.37155373311214	-3089.9923530006376	0.0035920306494316126	0.05406681119623496	150.86752792408575	0.05924626617482028	0.20240748322192423	4.738059321026828	1.7782974344463278	3.232824271238495	1.509136662695036	7.198794786800081	2.740347668692952	1.8155552997904896	0.7265636603592722	0.5866055665456478	0.31037880560147707	223.3699882978441
238000	-2968.218630115243	-3076.102567131164	107.88393701592138	-3076.102567131164	0.0038948166327817126	0.04721133578145385	146.78061734973963	0.059060403954349375	0.18553019063749548	14.128473720410275	0.8542052844166604	0.590632243750272	0.24146607398203718	0.8082120375862949	0.6858665120586731	0.9307550723000104	2.3953165055252867	0.20573413408041955	0.2771123915436149	62.49843005439112
239000	-2969.978263704504	-3078.6864243698824	108.70816066537844	-3078.6864243698824	0.004526373221360351	0.04517950792645868	152.4008226860987	0.050180321314993934	0.30682297515684037	9.289157935399077	2.2601068317061856	0.9072932029538393	0.7589433670856282	0.24354691800465195	0.3473765345276862	0.8817041386398282	0.14070707288160458	1.545213111966374	0.6473766942626462	103.86190805100168
240000	-2973.9634489157393	-3081.5761436414255	107.61269472568628	-3081.5761436414255	0.003583760952775508	0.043105942221060393	154.5870227019302	0.05023026663957693	0.3218351386604755	7.941342525707794	2.9245349078354845	1.2811603573291734	0.25980015083712993	0.6914105921063765	1.070262210360832	0.391672189695015	0.3757412507591543	1.4620420162580772	2.2218120358700006	137.84460064956028
241000	-2972.500757759814	-3081.9395867287753	109.43882896896157	-3081.9395867287753	0.0036110664014209056	0.04916412297690372	149.19316411450288	0.06040455183618538	0.09412285621873201	10.511379131481107	3.9236957834146438	0.8537472410916234	0.6926551431492499	0.5868511464988766	0.7197717700331147	0.5608456264379937	0.13605923262751987	0.5701288260565839	0.4169092562493057	131.76519223051812
242000	-2966.6915870849216	-3082.2976874421156	115.60610035719411	-3082.2976874421156	0.0031431929993623823	0.0447681165197099	156.0157434039217	0.03255952627449047	0.07103394303984244	30.73825152780479	5.445963604165909	1.0743932306178892	0.24395552931495246	0.9389803153417281	0.7919474768748819	0.8749117144206536	0.9443702241024239	1.0361414389806574	0.6610590901127341	58.16153984370733
243000	-2971.353837951374	-3080.340757460214	108.9869195088399	-3080.340757460214	0.0033005699975187986	0.04528436718304005	146.84595223189314	0.04431031332273169	0.0456035799221235	28.680043360189096	3.6640139821182305	0.5707951391159353	0.2546848492183733	0.4244468859182563	0.10532973266450786	0.7548997565085046	0.2017041991835342	1.7031003395886362	1.2867231371770036	59.55430398448471
244000	-2969.64753233982	-3085.8567871681257	116.20925482830602	-3085.8567871681257	0.00281333216062916	0.04494435480445831	157.98479740422903	0.028743523211181152	0.03468789045535671	9.527265082261595	1.0027088919986964	0.33760535728413693	1.1145497389416879	1.2001884776015626	0.9678388970576808	0.8859032020442744	2.8562242434855425	1.0623938642012911	4.729451493829039	189.65109131618996
245000	-2968.20074457203	-3081.8184110771376	113.61766650510768	-3081.8184110771376	0.0028921312349145627	0.04316573179412299	157.1152538809593	0.029494645546137108	0.04903226498441093	8.585620738577369	0.9504256101885525	1.4910882818865572	0.9992596282426106	0.08253774235935747	1.1373935681886116	1.2211612664759923	1.7382771296607475	0.2665073109884602	3.6427228827030933	222.8758651039522
246000	-2963.804257548233	-3081.3349317370926	117.53067418885944	-3081.3349317370926	0.0026123569294434173	0.04027837047992045	159.1606227361195	0.028481127240227604	0.09672350910931297	11.379414689906442	0.19421379682230605	0.988518535010229	0.7721792862135232	0.26099913281990467	1.054801312537432	1.3126059631842306	1.736910447724172	0.15247914321047829	1.7257884497390654	147.91672856530002
247000	-2970.9459593005554	-3085.012273626027	114.06631432547138	-3085.012273626027	0.0038535989617105634	0.04788592500290727	152.31899810447595	0.050146392594242514	0.08192208898991023	12.222661220395196	0.5704270315410676	0.25600663031301085	0.5398150754316786	1.5433997395339758	0.6371569029872091	1.6946373951185025	0.38512424754353486	1.1526343550868137	0.5406556048199526	124.25387590863106
248000	-2975.8567635882005	-3088.205916924931	112.34915333673061	-3088.205916924931	0.004255659452734353	0.051281877044339425	150.29117177833638	0.05054729396464433	0.03799910603576402	6.966166446884023	0.8013805339786914	0.20065405453197827	0.5616410861491876	0.7705958592650474	1.1016898009086264	1.2694820274345833	0.40531677672243627	1.9929871389960077	0.5121103175724399	246.90049451808252
249000	-2972.827842753194	-3083.365595467104	110.53775271390974	-3083.365595467104	0.003787839373566329	0.04403346784708001	151.0132198728516	0.06235696656414858	0.10981191377222561	8.387465885910997	0.38193597426189846	0.3803332018188505	1.4336563781981346	0.28532473400466524	0.2210449465413493	0.8918561068051455	0.42376716129728553	1.277586504002137	1.3003148830933404	185.80537315281376
250000	-2973.073396274619	-3083.4662487013775	110.39285242675872	-3083.4662487013775	0.003803203541755721	0.04354729484167559	149.57301895007558	0.05638008193159768	0.05631518306486492	8.435080547797883	1.4697615516658464	0.8531689283517087	1.5599611348396407	0.68688775580179	0.5543594039927836	0.5867972532022909	0.5826146715434277	0.6624189376137211	0.1783489900633364	229.30154764456464
251000	-2968.357907926405	-3084.1227692471734	115.76486132076825	-3084.1227692471734	0.003424902913733074	0.04333900286633999	158.23301331208478	0.034740043063578634	0.0722289256542141	13.845361821965037	0.3877071959553828	1.595703066901251	1.0882223164800209	0.48753105201601354	0.1714506426059518	3.1677630621844806	0.15636459295091884	1.8838574648300628	0.27580103565024217	161.53071800080772
252000	-2978.0248582136096	-3091.674530517038	113.64967230342856	-3091.674530517038	0.003669960601532103	0.0582936286932178	149.2783857633147	0.04547941724114772	0.020206252621221277	12.971661634321718	0.5330033154674655	2.3304889606514965	0.315608128939124	0.5665617864490773	0.7162193831452794	1.4018021027292478	0.564426059128239	2.9523463278734616	0.7035221900325056	133.6931205633923
253000	-2977.3876548638145	-3086.487079751335	109.09942488752047	-3086.487079751335	0.0037426242168880543	0.04995818599082194	147.5846859741912	0.05391597141549767	0.019325364068093348	23.167108928439475	0.12767441077056518	1.9760688870838599	0.12206352712952463	0.25448940973783524	1.4852311480653393	1.7430550300778398	1.2566207557502411	2.3780491071720773	0.6494672064675808	107.6868262335009
254000	-2970.3487574771375	-3087.940307625066	117.59155014792847	-3087.940307625066	0.0033452070705526776	0.04784824518925104	155.87121087273636	0.04007770200858208	0.018671253626583017	18.015668327825917	0.7305881048796201	0.4165475625583431	0.3540601639564011	0.870807940993264	3.120237694244386	2.3071704726352746	2.7847021682354827	0.8109487274030511	0.5433619673461025	136.83422131585428
255000	-2965.1558791354228	-3081.4860915632275	116.33021242780485	-3081.4860915632275	0.003816163868136064	0.04681846777119508	149.7377042048288	0.04007770200858208	0.0174746396772037	22.14091819337321	0.3896101970122755	0.30267073440222314	0.8739967351856212	0.8859134160436857	0.6336023673349931	0.16273145212653187	2.670607412482502	0.6451377164948063	0.4029487158572936	99.42613516367683
256000	-2971.787248816777	-3082.8763251054133	111.08907628863635	-3082.8763251054133	0.0026666583470407548	0.03911003121428663	156.7261056751729	0.03366385945355642	0.06549744406093137	7.962320450679012	0.96746428448411	0.39194883689220167	0.17985443382234412	1.710662388839513	1.073294584054161	0.24383474045707404	9.74203279033095	0.0905341528115932	0.7469433190768499	234.05186003382326
257000	-2971.8378138895414	-3085.2716431916897	113.4338293021482	-3085.2716431916897	0.0030099479808748573	0.04689973480642083	152.51256410737824	0.03410425584006347	0.02498384371893922	12.474577731017325	0.47953860735610865	1.4200565471434972	1.5868740482422832	0.1263867962032606	0.3904517459992497	0.660837474431706	6.786911349663924	0.13461802123127284	0.8354918666677095	144.51997655270065
258000	-2964.1001949779693	-3083.9320675527647	119.83187257479551	-3083.9320675527647	0.0033147733699810567	0.047929633248426695	156.95320291489006	0.03446303580386621	0.027992710912266818	18.335484650659264	0.3721165606554909	0.9551719766433119	2.8743910982194656	0.3116533261862969	0.99671176851004	0.3600205404428365	0.9423133995880806	1.9198456202559189	0.7219694051988123	120.6656366990722
259000	-2968.487903181933	-3086.7496529777713	118.26174979583871	-3086.7496529777713	0.0034849086331994444	0.05101659785944755	156.88440978386683	0.03506242564080674	0.04684416981032847	13.838590559722338	0.6215928392607611	1.5913449865362554	0.5472021645073413	0.21284045722788084	1.9461647552053039	0.45353564313316336	1.941469917594044	1.4089563107139282	0.6526187280587571	129.74192068322984
260000	-2978.8245500590606	-3086.177911841037	107.35336178197613	-3086.177911841037	0.004353419846067189	0.05667881895058093	147.85755241020013	0.04792458107402565	0.07493086308987432	10.473044633190447	0.5002446282446744	1.3156937792786656	0.609778901983618	0.48407930301676094	2.44449231054561	1.0221306810697386	2.163491797680633	2.8914592883648984	0.8550600159313261	105.88302640085833
261000	-2970.500880432071	-3083.2549474277034	112.75406699563244	-3083.2549474277034	0.003222522495390867	0.04706228660756265	154.00406972743443	0.03875623932447634	0.06948891864938123	12.81518671055594	0.17348505605363979	1.244695362652756	0.6978010461983675	0.3667884181281543	1.844150458451712	0.450127797952454	1.6447895129184393	2.5030424549626273	1.2861167569670555	136.4147049145796
262000	-2963.5701999436365	-3086.313829458952	122.74362951531567	-3086.313829458952	0.0032915117825066146	0.04848418343851107	158.4714857447364	0.037771202363492636	0.028756973576480157	19.61726297179686	0.45774032721727886	0.35044424579062294	0.7385158206245968	0.8960742193317409	2.5865876847125904	0.3927197176710046	0.8988215410100823	1.0949177053606785	0.6501248478981848	113.19270891853608
263000	-2970.9698141729527	-3088.486062511706	117.5162483387533	-3088.486062511706	0.004075961238702	0.04947061290024919	150.7188054827993	0.04223805411998343	0.03218364455278142	33.49717917565698	0.19904802405885988	0.7286887834674177	0.2456597589431936	0.30216677097607136	0.20121868560116188	0.24465289598330828	0.4662140966799424	1.7681422902398467	0.3197695909451697	58.7124742025058
264000	-2979.1672503008836	-3092.143291184888	112.97604088400436	-3092.143291184888	0.004201188007882084	0.06118511952619616	149.53016913606328	0.04223805411998343	0.03218364455278142	12.317519749445092	0.7528727936027113	0.7291103628071827	0.3335657892212442	0.6565125464821522	0.20888464255171957	1.513906940570918	0.7307600143095516	3.6086854359481264	0.7293691331211168	133.91850765390757
265000	-2975.8985154218526	-3087.342145232841	111.44362981098874	-3087.342145232841	0.0035062306986480846	0.048175848285212965	151.9426137138365	0.04190960267561493	0.030978552159923255	11.304806304390006	0.962865065549975	0.3558876284280149	0.12463932996235738	2.3788519505818333	1.0382927471205996	2.446886420414926	0.8229482921341655	4.3474675861491265	0.5940531831843632	149.90010117878592
266000	-2975.197471591071	-3084.617759506284	109.42028791521324	-3084.617759506284	0.004439696306547993	0.043431692871858746	154.3907671277306	0.02635994607712963	0.11493943002482065	8.459378519993626	0.43507733502753426	0.1800030784600488	0.29756846880188537	0.5722903824029261	0.701961617322106	0.15375941027907822	1.0132542298200742	8.058728208807132	1.2598514663633076	195.27378269450966
267000	-2972.8747256212246	-3081.2327416919024	108.35801607067768	-3081.2327416919024	0.0043381486661066785	0.0508826576409644	151.33788303084424	0.05197973387327522	0.11838425543772277	6.5526613981699695	0.7499805883017705	0.2835256049121257	0.5159373180148928	3.1128617131977774	1.1146726596550267	0.2394221835245597	0.6334276802185526	1.0276889857855664	1.9298928814350342	204.03932088128508
268000	-2969.8890262040873	-3083.2522146216384	113.36318841755106	-3083.2522146216384	0.0038406491502492326	0.052001457205598504	147.40347023825967	0.039488876613496225	0.047063881428912054	16.716947574027156	0.32881526699889707	0.26530090308451165	0.7288168709521801	0.6451902339126718	0.40738035328144273	1.1549411633094127	0.18773985908348664	0.1328947924866214	1.2447139711278972	81.71149514785208
269000	-2978.708877951278	-3087.8522253706387	109.1433474193607	-3087.8522253706387	0.004498143231114823	0.05284414195262738	147.24215354604513	0.050894039391908286	0.12231486163519782	13.816030932469937	0.40905439473829786	0.5278509130329678	1.016015692340962	0.23754830803655194	0.17150123898307132	0.8650022563050141	0.7617352299054775	0.13665566307768945	0.5063626122963626	100.53887591379245
270000	-2988.0632424475957	-3087.757988622098	99.6947461745021	-3087.757988622098	0.0038886706026525037	0.049113731502932946	149.10562484012914	0.04946405280660484	0.21116065007310217	6.8917895891948575	0.24407297384082274	0.5293780577334604	0.5865009040260055	1.405518262767407	0.38827695989489164	2.694195989139778	3.706811882940253	0.8882236832331585	4.592903778259121	189.54453677532376
271000	-2988.7759309709036	-3085.8001930930636	97.02426212215983	-3085.8001930930636	0.0049032173050745816	0.049535857310068133	146.3562845759669	0.061715893242699264	0.18757215695284982	4.449471877381157	0.7511868571265328	1.3260912918714434	5.105006618741654	1.5904280571478895	0.6173777857032612	1.3273793664521305	0.5642522811204931	0.8956772594642057	3.726542949543822	234.01303547315644
272000	-2970.9984294585606	-3079.2078252281876	108.20939576962687	-3079.2078252281876	0.004049892425181502	0.050995905662038495	150.38660431420723	0.04067097731362325	0.1678534906258662	9.126954364204662	0.9026348512457214	0.5796862188012376	0.2443073244236579	2.4446285964333354	0.1773964857463646	0.3225583951902034	1.6251389708108694	0.10836367896549876	0.9293306817932496	124.51537827527109
273000	-2976.169185503867	-3079.003592348631	102.8344068447639	-3079.003592348631	0.0042934446621362195	0.049250752782073706	148.6478253412486	0.05227553656995804	0.20867877715525585	6.585121405124618	1.9306742034961635	0.17480738205676138	1.0547321702278496	3.18896095736454	0.3829153946885256	0.5534304358728027	2.1199558639576677	0.21547789962388753	1.131468158604073	162.42740532882598
274000	-2973.089741961942	-3083.9384150613255	110.84867309938355	-3083.9384150613255	0.0037816341529505366	0.05047254780575102	148.2416809300563	0.04364304307477053	0.03566184064996099	12.672303308006844	1.905846842692173	0.1562269595107266	0.2629512227184605	1.7580262131923734	1.0327842476495233	0.344950662571311	0.7927347927616788	0.4076466830641098	0.8407418966195712	160.33868223445185
275000	-2977.83140383362	-3088.17464120034	110.34323736672032	-3088.17464120034	0.003335149204681951	0.050473203511662255	155.07647778864123	0.033885800206416274	0.03421593726924294	10.343688286346291	0.16923769141213998	0.9692528702588235	0.9577064279486552	15.97705630923816	3.2212020805626973	0.6308920716110191	0.9094497892779838	0.4915899501515959	0.8496302952440813	180.58439254050262
276000	-2980.6161946391003	-3088.186873920312	107.57067928121164	-3088.186873920312	0.0027622782768440537	0.04131265248102646	153.7088367554207	0.03818081458010338	0.02509460467236921	11.738862560381852	2.48331741043024	1.5330641575019508	0.7446362906849816	2.017605218945203	2.6568297360016966	4.859723840024815	0.40915503721483765	4.177334421679789	1.7127960093272305	174.44810725890525
277000	-2971.9509210560705	-3085.888982923654	113.93806186758384	-3085.888982923654	0.003399175299925776	0.047548613202506175	152.63135732507942	0.048199457011725046	0.016893774842674753	17.169732649385836	1.5241294173726032	0.28189036176498516	0.15189904179442887	2.079180727072433	2.6262289794960507	0.47832858051110844	0.5169499972523068	4.814075821857823	0.4158226107111621	129.64687651512554
278000	-2969.2534012411397	-3084.841613486591	115.58821224545117	-3084.841613486591	0.003749277408700415	0.04963554019104741	154.44287878836303	0.0460332795749697	0.03532022316115998	18.298107184401324	2.1339717616158365	0.5373519453965788	0.28796664427955054	2.193138052159891	2.325373412734104	0.5437173802184301	0.061250640322422924	0.5290073886798088	0.58090410855547	104.90332153698918
