#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:noncoding" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:noncoding" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:noncoding" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="YuleModel.t:1stpos" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:1stpos" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:1stpos" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.1stpos" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="YuleModel.t:2ndpos" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:2ndpos" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:2ndpos" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.2ndpos" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="YuleModel.t:3rdpos" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:3rdpos" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:3rdpos" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.3rdpos" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:3rdpos" name="distribution" x="@birthRate.t:3rdpos">
#            <Uniform id="Uniform.10" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:noncoding" name="distribution" x="@birthRate.t:noncoding">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:1stpos" name="distribution" x="@birthRate.t:1stpos">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:2ndpos" name="distribution" x="@birthRate.t:2ndpos">
#            <Uniform id="Uniform.7" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:noncoding">
#            <siteModel id="SiteModel.s:noncoding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:noncoding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:noncoding" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:noncoding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:noncoding" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:noncoding" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:noncoding" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution data="@1stpos" id="treeLikelihood.1stpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:1stpos">
#            <siteModel id="SiteModel.s:1stpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:1stpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:1stpos" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1stpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:1stpos" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:1stpos" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:1stpos" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution data="@2ndpos" id="treeLikelihood.2ndpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2ndpos">
#            <siteModel id="SiteModel.s:2ndpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2ndpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:2ndpos" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2ndpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:2ndpos" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:2ndpos" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:2ndpos" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution data="@3rdpos" id="treeLikelihood.3rdpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:3rdpos">
#            <siteModel id="SiteModel.s:3rdpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:3rdpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:3rdpos" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:3rdpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:3rdpos" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:3rdpos" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:3rdpos" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	Tree.1stpos.height	Tree.1stpos.treeLength	Tree.2ndpos.height	Tree.2ndpos.treeLength	Tree.3rdpos.height	Tree.3rdpos.treeLength	Tree.noncoding.height	Tree.noncoding.treeLength	YuleModel.1stpos	YuleModel.2ndpos	YuleModel.3rdpos	YuleModel.noncoding	birthRate.1stpos	birthRate.2ndpos	birthRate.3rdpos	birthRate.noncoding
0	-9864.513059419467	-9842.442266117165	-22.070793302301926	-2478.3118233859086	-2211.8511159466084	-3569.5606987321244	-1582.7186280525232	1.206660808455374	4.086059395469655	1.9891308984131704	8.202251903319413	1.0894285377425477	4.420423128104668	1.9070934674113387	5.362058875408188	-4.086059395469654	-8.202251903319413	-4.420423128104669	-5.362058875408188	1.0	1.0	1.0	1.0
5000	-6232.719362103501	-6279.5802619130045	46.86089980950303	-1494.5752375966936	-1097.5242137059374	-2585.6092401081014	-1101.871570502272	0.2202627314234678	1.1651806186409213	0.17862223681033995	0.9014006353535117	0.47195623862766933	3.0826676810776323	0.13325254073772771	0.9372296585652153	12.758830129904034	15.347571901032428	2.9512593985292743	15.803238380037296	13.889120627614894	7.40283275710128	3.266091493583933	9.256972462742658
10000	-6164.4876601787955	-6217.13050548719	52.64284530839423	-1490.1203182751515	-1086.6174205940044	-2552.483644756129	-1087.9091218619049	0.22619050884550762	1.1845551344733811	0.1177452349759899	0.6646848238840811	0.47550917666705095	3.0330265485417307	0.12306881549079357	0.8628058156272715	13.51194117572654	19.869317516306044	2.9557988793130106	16.305787737048636	9.116160893901473	16.689979932683073	4.393475279946921	17.830371412831386
15000	-6135.168944568689	-6189.566698230854	54.39775366216483	-1491.8917537729142	-1076.5870284406026	-2542.512361521342	-1078.5755544959954	0.17477527915008623	1.059170154934414	0.1120302519015627	0.6553059168157737	0.514538629427411	3.218767465825943	0.1080983767654812	0.7418659718432207	14.326735294349211	20.01695413902803	1.9216355762275077	18.13242865256008	7.779885486791051	17.477285245863882	4.6693861417366636	19.91244516031249
20000	-6132.51772794115	-6181.763559786036	49.24583184488595	-1493.2412617701762	-1073.618983390125	-2546.0475779124827	-1068.8557367132523	0.2271948019242972	1.3502695717476436	0.135927872874909	0.738373288976774	0.4909324662145709	3.2402481192613157	0.13132007465123763	0.7852011972511999	11.752682306312352	18.048257902817895	2.283790581440908	17.16110105431479	10.275533385957	20.69461447797042	2.846764419987771	20.36610871134592
25000	-6133.686617525122	-6179.876739912092	46.190122386969506	-1491.7342254411806	-1071.1837816344882	-2543.035041037841	-1073.9236917985816	0.23545928765716162	1.3738838593898621	0.11888893638442799	0.6811289198691856	0.51799227802503	3.2306964617308185	0.1545807318426119	0.9778901370250905	8.940769581668386	19.493051622414505	2.466948608829579	15.289352574057032	15.368828023747156	18.51775423402267	3.2601388836013716	14.250189095790994
30000	-6128.972501321671	-6181.567498613491	52.59499729181962	-1492.0480481444963	-1074.8878405268267	-2546.1594785174902	-1068.4721314246776	0.20091710040772764	1.1590791789461912	0.11112020937294115	0.6279484375111054	0.4843809352583663	3.0959425617303964	0.12466260744086154	0.8195304301239906	12.011687033230709	20.089335390563303	2.9445870422730787	17.54938782575253	5.101348281532409	13.179951498615655	3.499858548541601	14.176071817358622
35000	-6132.45475857919	-6184.3515410204	51.8967824412105	-1493.1462375652723	-1074.5420874107604	-2545.3713922783827	-1071.2918237659842	0.21053377215522356	1.2203043848331334	0.12533702683675849	0.7001470088713287	0.4899607507821343	3.2749248911431366	0.11313920828908708	0.7198509715875631	12.626652327627097	19.27124738775734	1.2168045983230291	18.782078127503027	12.204484030423584	14.64130903753025	5.102435589028164	12.482584168075423
40000	-6128.349899301057	-6177.226667725936	48.87676842487832	-1488.7819571191412	-1072.51077800536	-2547.089050797801	-1068.8448818036336	0.18492807907161596	1.1676002352144117	0.12206425362752409	0.6281155824984131	0.5057156914091004	3.3936994800982725	0.12486202646490693	0.7622119506140657	13.370886675554942	20.491876287924878	-1.6348969356019607	16.648902397000462	11.802231119534316	17.645273058293597	6.596667755169586	24.054543351235253
45000	-6128.443610265444	-6179.964402741534	51.52079247609075	-1487.2907580189378	-1077.4379981564396	-2546.267089098125	-1068.9685574680325	0.2106823121491817	1.2589473282087669	0.14163744283906268	0.7024674837834991	0.5135982280788434	3.3477178825530025	0.12649329989372038	0.8028647659297605	12.761314709662088	19.049346418578363	1.972306850278939	17.737824497571353	7.710587578529176	18.939641716844122	3.7806477514645676	12.38450695350038
50000	-6125.637857430676	-6181.279145265155	55.64128783447907	-1492.233085796414	-1077.7717586538872	-2542.7353589322065	-1068.5389418826474	0.1906625836213415	1.1786212405621355	0.09594919067045467	0.5389270401473806	0.4745626508926317	3.089269437583498	0.12659301682878804	0.8129123514378047	13.568776713338845	22.17152710818832	2.9688447950868833	16.93213921786502	9.398825172546596	19.786984174828152	3.601671261476631	9.199201984977748
55000	-6129.885579776593	-6181.951389946114	52.065810169521754	-1488.621729912011	-1077.8161395699096	-2547.0020397668472	-1068.5114806973459	0.19254471621691327	1.181875279771354	0.11932713717430325	0.6692516904407635	0.4622570243540662	3.1748466284455015	0.12831471905316033	0.8224083734566088	13.148709358311741	19.738399890346223	2.6310065828316227	16.547694338032166	7.043738607869612	14.83315902469931	3.7607156673618527	19.841584555558722
60000	-6120.327226277299	-6173.405996818145	53.0787705408454	-1485.9035452405424	-1071.3954664342007	-2545.555430832758	-1070.5515543106444	0.1956387858745649	1.1682873351266523	0.11532220421310628	0.6443642871552846	0.518556458382945	3.467042206931696	0.12296074663282427	0.7320876580528364	13.280658536198825	19.458877799643535	1.5816662405311903	18.757567964471843	12.131969426318324	24.186216494505874	3.662278646975034	16.499233514507416
65000	-6125.566631206942	-6176.277274378968	50.71064317202716	-1484.318701113484	-1073.9739436082825	-2545.195923776823	-1072.7887058803797	0.21125520567702896	1.2585938765734808	0.12449492114300187	0.7158977696800729	0.4911881472222729	3.2622408026904735	0.14145778912738619	0.86662793846247	12.692042602027929	19.048633373245607	2.0456253162657445	16.92434188048788	10.289601508623452	14.924684484861434	4.258807784251257	11.822519311201173
70000	-6128.5407565252735	-6182.192538297188	53.65178177191377	-1488.5315268760044	-1074.876942026	-2545.2766007754317	-1073.5074686197513	0.20649919661708716	1.3085757355363714	0.1115773688742765	0.6448652233603239	0.5274182516920385	3.3708690160771524	0.11597868722258371	0.7068205888265179	12.382395175156745	20.169252542409588	2.0040847628015346	19.096049291545903	9.105831789422382	18.42287802888914	3.3711816074334764	17.728390617648323
75000	-6127.722562555556	-6179.789145056529	52.06658250097344	-1486.630581895654	-1074.7192947915648	-2548.744618510202	-1069.6946498591078	0.19515389116621504	1.2262587988910656	0.11302164972798572	0.6531838098321961	0.5673947294788934	3.6620093490602006	0.11712051968741707	0.719672712382484	12.858263921765019	19.409205201944836	0.9497815088503652	18.849331868413216	11.128156307692931	23.325361515603156	2.5362499802512026	12.927315438911684
80000	-6126.545192658559	-6179.921610315974	53.37641765741475	-1487.8638311049806	-1076.1676821568485	-2543.8409649418377	-1072.0491321123072	0.18670906620892394	1.1605571143974558	0.10631947639250688	0.5782431105067015	0.5710697195608347	3.412272033771596	0.15261935762443274	0.8645002292696524	13.738945863556586	20.84424491797153	1.8612636798446376	16.93196319604199	9.480657747909625	25.741892813407897	3.3915653227996994	11.589428277282162
85000	-6127.885797029536	-6179.119959471058	51.23416244152252	-1484.7330315929673	-1077.3719408937252	-2543.6917846028487	-1073.3232023815171	0.21737101147043464	1.285321850468324	0.11491174176567842	0.6040281334303861	0.5360679275400597	3.5613212565187107	0.1098394702339809	0.6557684373524111	12.39841881972724	18.257710297243722	0.5935493578358209	19.984483966715743	10.37391882963905	8.289382868732867	2.0489037505836003	18.12351197367135
90000	-6124.331866107428	-6177.242595236237	52.910729128809095	-1486.1520749943325	-1075.274538086278	-2544.9479069371105	-1070.8680752185157	0.21628979844642912	1.3151257623982566	0.13292542087742418	0.6800002061321958	0.44262974080430956	3.0426421845295506	0.12286105776160317	0.7321608379924336	12.12342055664665	19.482946231006395	3.0779541823554335	18.226408158800616	10.23588456775231	18.857166111287793	3.2539311941330964	10.659199679599107
95000	-6130.350075305432	-6182.486722576167	52.1366472707353	-1486.8366880334856	-1077.7386502684224	-2544.185646792941	-1073.7257374813182	0.1928115427903293	1.1216644974016492	0.1177056304466825	0.6711035318640222	0.5110254595106765	3.3793009588374208	0.14124956321856924	0.8234614138726423	14.054278573460408	19.648510408389456	0.9669308777493937	17.466927411136048	8.820947672085532	18.88214302371999	4.860975922351371	14.62508040847699
