#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:hemi129" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:hemi129" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:hemi129" nodetype="snap.NodeData" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.hemi129" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment dataType="integerdata" id="snapper.hemi129" spec="snapper.Data">
#                        <taxonset id="kya" spec="beast.base.evolution.alignment.TaxonSet">
#                            <taxon id="kya_GH3_7" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_8" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_9" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_27" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_28" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_29" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_30" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_31" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_41" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_42" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_43" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_44" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_45" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_46" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_47" spec="beast.base.evolution.alignment.Taxon"/>
#                        </taxonset>
#                        <taxonset id="coal" spec="beast.base.evolution.alignment.TaxonSet">
#                            <taxon id="coal_CA1_2" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_CA1_3" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_CA1_4" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_CA1_5" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_CG_6" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_GA_26" spec="beast.base.evolution.alignment.Taxon"/>
#                        </taxonset>
#                        <taxonset id="fas" spec="beast.base.evolution.alignment.TaxonSet">
#                            <taxon id="fas_GH2_10" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH2_11" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH1_12" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH1_13" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH1_14" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH2_16" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH2_17" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_32" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_33" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_34" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_35" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_36" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_37" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_38" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_39" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_40" spec="beast.base.evolution.alignment.Taxon"/>
#                        </taxonset>
#                        <taxonset id="eng" spec="beast.base.evolution.alignment.TaxonSet">
#                            <taxon id="eng_NG_1" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_NG_15" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_NG_18" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_CA2_20" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_21" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_22" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_23" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_24" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_25" spec="beast.base.evolution.alignment.Taxon"/>
#                        </taxonset>
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:hemi129" name="distribution" x="@birthRate.t:hemi129">
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="SnapperCoalescentRatePrior.t:hemi129" name="distribution">
#            <parameter id="snapperCoalescentRate.t:hemi129" lower="1.0E-10" name="x" spec="beast.base.inference.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.base.inference.parameter.RealParameter">100.1</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@snapper.hemi129" id="snapperTreeLikelihood.hemi129" non-polymorphic="false" pattern="coalescentRate" spec="snapper.SnapperTreeLikelihood" tree="@Tree.t:hemi129">
#            <siteModel id="SnapperSiteModel.s:hemi129" spec="beast.base.evolution.sitemodel.SiteModel">
#                <substModel coalescentRate="@snapperCoalescentRate.t:hemi129" id="SnapperSubstModel.s:hemi129" spec="snapper.SnapSubstitutionModel">
#                    <parameter estimate="false" id="snapperU.s:hemi129" lower="0.0" name="mutationRateU" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="snapperV.s:hemi129" lower="0.0" name="mutationRateV" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hemi129" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hemi129" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	Tree.height	Tree.treeLength	snapperCoalescentRate.1	snapperCoalescentRate.2	snapperCoalescentRate.3	snapperCoalescentRate.4	snapperCoalescentRate.5	snapperCoalescentRate.6	snapperCoalescentRate.7	YuleModel	birthRate
0	-3211.444537490581	-3175.502316789095	-35.942220701485965	0.5133639671919119	1.4672052460993719	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.4672052460993719	1.0
10	-3010.8967801774133	-2975.266662193887	-35.63011798352634	0.5179796783239177	1.1551025281397485	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.1551025281397485	1.0
20	-2970.4082492777557	-2934.813481448273	-35.59476782948305	0.5179796783239177	1.1197523740964526	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.1197523740964526	1.0
30	-2965.2072478495393	-2929.3350112291555	-35.87223662038384	0.6567140737743142	1.3972211649972457	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.3972211649972457	1.0
40	-2965.2072478495393	-2929.3350112291555	-35.87223662038384	0.6567140737743142	1.3972211649972457	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.3972211649972457	1.0
50	-2966.653287618581	-2930.472527346058	-36.18076027252309	0.792456228858743	1.7057448171364926	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.7057448171364926	1.0
60	-2966.942216252546	-2930.472527346058	-36.46968890648798	0.792456228858743	1.7057448171364926	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.915357437887045	0.8622788204979375
70	-2961.7034273096388	-2925.463656757627	-36.239770552011706	0.6668950525170332	1.4391044346862916	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.6854390834107666	0.8622788204979375
80	-2910.457233594062	-2874.1083565271365	-36.348877066925326	0.6668950525170332	1.4391044346862916	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-1.6854390834107666	0.8622788204979375
90	-2910.457233594062	-2874.1083565271365	-36.348877066925326	0.6668950525170332	1.4391044346862916	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-1.6854390834107666	0.8622788204979375
100	-2910.3729816078085	-2874.1083565271365	-36.26462508067218	0.6668950525170332	1.4391044346862916	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-1.621759638261505	0.8944949897296625
110	-2909.143330596603	-2872.6676473446705	-36.47568325193234	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-1.832817809521659	0.8944949897296625
120	-2909.143330596603	-2872.6676473446705	-36.47568325193234	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-1.832817809521659	0.8944949897296625
130	-2909.0743155631462	-2872.6676473446705	-36.406668218475524	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-1.7824165701838999	0.925571442151061
140	-2909.4229005639036	-2872.6676473446705	-36.755253219232955	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-2.0377719958825145	0.7865690996057381
150	-2909.4229005639036	-2872.6676473446705	-36.755253219232955	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-2.0377719958825145	0.7865690996057381
160	-2909.4229005639036	-2872.6676473446705	-36.755253219232955	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-2.0377719958825145	0.7865690996057381
170	-2909.4229005639036	-2872.6676473446705	-36.755253219232955	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-2.0377719958825145	0.7865690996057381
180	-2909.4229005639036	-2872.6676473446705	-36.755253219232955	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-2.0377719958825145	0.7865690996057381
190	-2909.4229005639036	-2872.6676473446705	-36.755253219232955	0.7967609009428813	1.67505675826939	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-2.0377719958825145	0.7865690996057381
200	-2911.758752065786	-2874.68648486746	-37.07226719832617	0.998277830130744	2.0780906166451154	1.0	1.0	1.0	1.0	1.0	1.1152136371919201	1.0	-2.3547859749757354	0.7865690996057381
210	-2373.2418213275546	-2330.2553018137946	-42.98651951376012	0.534957430888584	1.0999766628207004	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	2.5811311015230403	-1.5854317630042565	0.7865690996057381
220	-2361.4106248357016	-2318.4114039471415	-42.99922088856031	0.534957430888584	1.1161244809927564	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	2.5811311015230403	-1.5981331378044477	0.7865690996057381
230	-2361.4106248357016	-2318.4114039471415	-42.99922088856031	0.534957430888584	1.1161244809927564	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	2.5811311015230403	-1.5981331378044477	0.7865690996057381
240	-2354.4029588828084	-2311.8044569639337	-42.59850191887461	0.6142926004639583	1.2816477915479632	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	2.5811311015230403	-1.319677325882642	0.9782862353015975
250	-2354.0549456052386	-2311.8044569639337	-42.25048864130502	0.6142926004639583	1.2816477915479632	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	2.5811311015230403	-1.0490649706997965	1.1541928052186226
260	-2347.14760267917	-2304.1767379568355	-42.97086472233454	0.6142926004639583	1.3040689523430666	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	2.5811311015230403	-1.6110455857547785	0.8432881508237612
270	-2328.139561612112	-2284.789206591514	-43.350355020598286	0.6142926004639583	1.4238221870079393	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	4.94565821595089	-1.4172953838008784	1.0041573078478407
280	-2325.0448692575683	-2281.7440348069044	-43.30083445066403	0.6142926004639583	1.3745066369967645	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	4.94565821595089	-1.3677748138666217	1.0041573078478407
290	-2324.663331659982	-2281.6991622042133	-42.964169455768506	0.4466570157481136	1.0392354675650752	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	4.94565821595089	-1.0311098189710992	1.0041573078478407
300	-2324.663331659982	-2281.6991622042133	-42.964169455768506	0.4466570157481136	1.0392354675650752	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	4.94565821595089	-1.0311098189710992	1.0041573078478407
310	-2324.454733812707	-2281.6991622042133	-42.755571608493995	0.4466570157481136	1.0392354675650752	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	4.94565821595089	-0.8640878981062754	1.0959485345124973
320	-2324.454733812707	-2281.6991622042133	-42.755571608493995	0.4466570157481136	1.0392354675650752	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.5811311015230403	2.878512603798697	4.94565821595089	-0.8640878981062754	1.0959485345124973
